origin,target_month,horizon,model,actual,predicted
2023-12-01,2024-02-01,2,Holt-Winters (damped),48612,43390.84146454392
2023-12-01,2024-02-01,2,Linear Trend + Exog,48612,42979.41926068323
2023-12-01,2024-02-01,2,Ridge (All Socioeconomic Indicators),48612,43492.58575633982
2023-12-01,2024-02-01,2,Seasonal Naive,48612,36525.0
2023-12-01,2024-02-01,2,Naive,48612,39378.0
2023-12-01,2024-02-01,2,SARIMAX,48612,46199.52921394912
2023-12-01,2024-03-01,3,Holt-Winters (damped),48339,47379.64025482903
2023-12-01,2024-03-01,3,Linear Trend + Exog,48339,43715.31456944609
2023-12-01,2024-03-01,3,Ridge (All Socioeconomic Indicators),48339,43565.985549359844
2023-12-01,2024-03-01,3,Seasonal Naive,48339,43131.0
2023-12-01,2024-03-01,3,Naive,48339,39378.0
2023-12-01,2024-03-01,3,SARIMAX,48339,46823.98092601841
2024-01-01,2024-02-01,1,Holt-Winters (damped),48612,45396.13217020835
2024-01-01,2024-02-01,1,Linear Trend + Exog,48612,43321.209708875045
2024-01-01,2024-02-01,1,Ridge (All Socioeconomic Indicators),48612,44221.775139288
2024-01-01,2024-02-01,1,Seasonal Naive,48612,36525.0
2024-01-01,2024-02-01,1,Naive,48612,45630.0
2024-01-01,2024-02-01,1,SARIMAX,48612,46934.07341840348
2024-01-01,2024-03-01,2,Holt-Winters (damped),48339,49650.32456204494
2024-01-01,2024-03-01,2,Linear Trend + Exog,48339,44034.96256414053
2024-01-01,2024-03-01,2,Ridge (All Socioeconomic Indicators),48339,44419.717544839725
2024-01-01,2024-03-01,2,Seasonal Naive,48339,43131.0
2024-01-01,2024-03-01,2,Naive,48339,45630.0
2024-01-01,2024-03-01,2,SARIMAX,48339,45177.93843558346
2024-01-01,2024-04-01,3,Holt-Winters (damped),51279,48164.43831610215
2024-01-01,2024-04-01,3,Linear Trend + Exog,51279,44925.80041256381
2024-01-01,2024-04-01,3,Ridge (All Socioeconomic Indicators),51279,45053.48206591622
2024-01-01,2024-04-01,3,Seasonal Naive,51279,38065.0
2024-01-01,2024-04-01,3,Naive,51279,45630.0
2024-01-01,2024-04-01,3,SARIMAX,51279,47445.019237507484
2024-02-01,2024-03-01,1,Holt-Winters (damped),48339,51021.24868951964
2024-02-01,2024-03-01,1,Linear Trend + Exog,48339,44615.473079743235
2024-02-01,2024-03-01,1,Ridge (All Socioeconomic Indicators),48339,45332.22766375265
2024-02-01,2024-03-01,1,Seasonal Naive,48339,43131.0
2024-02-01,2024-03-01,1,Naive,48339,48612.0
2024-02-01,2024-03-01,1,SARIMAX,48339,46115.39572844788
2024-02-01,2024-04-01,2,Holt-Winters (damped),51279,49661.58173561174
2024-02-01,2024-04-01,2,Linear Trend + Exog,51279,45458.822717651536
2024-02-01,2024-04-01,2,Ridge (All Socioeconomic Indicators),51279,46075.26143078398
2024-02-01,2024-04-01,2,Seasonal Naive,51279,38065.0
2024-02-01,2024-04-01,2,Naive,51279,48612.0
2024-02-01,2024-04-01,2,SARIMAX,51279,48772.3317405222
2024-02-01,2024-05-01,3,Holt-Winters (damped),54405,52032.87353924582
2024-02-01,2024-05-01,3,Linear Trend + Exog,54405,46148.859710028664
2024-02-01,2024-05-01,3,Ridge (All Socioeconomic Indicators),54405,46569.97905680582
2024-02-01,2024-05-01,3,Seasonal Naive,54405,44803.0
2024-02-01,2024-05-01,3,Naive,54405,48612.0
2024-02-01,2024-05-01,3,SARIMAX,54405,51328.77680976747
2024-03-01,2024-04-01,1,Holt-Winters (damped),51279,48547.136133968765
2024-03-01,2024-04-01,1,Linear Trend + Exog,51279,45855.20089640461
2024-03-01,2024-04-01,1,Ridge (All Socioeconomic Indicators),51279,47017.80899818933
2024-03-01,2024-04-01,1,Seasonal Naive,51279,38065.0
2024-03-01,2024-04-01,1,Naive,51279,48339.0
2024-03-01,2024-04-01,1,SARIMAX,51279,49982.25245046089
2024-03-01,2024-05-01,2,Holt-Winters (damped),54405,50806.84798412651
2024-03-01,2024-05-01,2,Linear Trend + Exog,54405,46500.40631750027
2024-03-01,2024-05-01,2,Ridge (All Socioeconomic Indicators),54405,47544.71996972637
2024-03-01,2024-05-01,2,Seasonal Naive,54405,44803.0
2024-03-01,2024-05-01,2,Naive,54405,48339.0
2024-03-01,2024-05-01,2,SARIMAX,54405,53052.337799532295
2024-03-01,2024-06-01,3,Holt-Winters (damped),48786,51576.197924891
2024-03-01,2024-06-01,3,Linear Trend + Exog,48786,46948.73036234269
2024-03-01,2024-06-01,3,Ridge (All Socioeconomic Indicators),48786,48474.27818649814
2024-03-01,2024-06-01,3,Seasonal Naive,48786,44020.0
2024-03-01,2024-06-01,3,Naive,48786,48339.0
2024-03-01,2024-06-01,3,SARIMAX,48786,49055.056352015
2024-04-01,2024-05-01,1,Holt-Winters (damped),54405,51897.70638240972
2024-04-01,2024-05-01,1,Linear Trend + Exog,54405,47040.310371716725
2024-04-01,2024-05-01,1,Ridge (All Socioeconomic Indicators),54405,48697.65508886042
2024-04-01,2024-05-01,1,Seasonal Naive,54405,44803.0
2024-04-01,2024-05-01,1,Naive,54405,51279.0
2024-04-01,2024-05-01,1,SARIMAX,54405,53892.928355276
2024-04-01,2024-06-01,2,Holt-Winters (damped),48786,52833.96180495436
2024-04-01,2024-06-01,2,Linear Trend + Exog,48786,47421.17266829398
2024-04-01,2024-06-01,2,Ridge (All Socioeconomic Indicators),48786,49773.95829413406
2024-04-01,2024-06-01,2,Seasonal Naive,48786,44020.0
2024-04-01,2024-06-01,2,Naive,48786,51279.0
2024-04-01,2024-06-01,2,SARIMAX,48786,50168.47819258338
2024-04-01,2024-07-01,3,Holt-Winters (damped),48010,51045.91464688412
2024-04-01,2024-07-01,3,Linear Trend + Exog,48010,47853.607615508285
2024-04-01,2024-07-01,3,Ridge (All Socioeconomic Indicators),48010,51309.96418950674
2024-04-01,2024-07-01,3,Seasonal Naive,48010,36637.0
2024-04-01,2024-07-01,3,Naive,48010,51279.0
2024-04-01,2024-07-01,3,SARIMAX,48010,51043.06780604406
2024-05-01,2024-06-01,1,Holt-Winters (damped),48786,53787.43427765874
2024-05-01,2024-06-01,1,Linear Trend + Exog,48786,48107.922316252014
2024-05-01,2024-06-01,1,Ridge (All Socioeconomic Indicators),48786,51372.674895992735
2024-05-01,2024-06-01,1,Seasonal Naive,48786,44020.0
2024-05-01,2024-06-01,1,Naive,48786,54405.0
2024-05-01,2024-06-01,1,SARIMAX,48786,50531.69980192238
2024-05-01,2024-07-01,2,Holt-Winters (damped),48010,52091.4093712424
2024-05-01,2024-07-01,2,Linear Trend + Exog,48010,48477.82770734331
2024-05-01,2024-07-01,2,Ridge (All Socioeconomic Indicators),48010,52806.38373471376
2024-05-01,2024-07-01,2,Seasonal Naive,48010,36637.0
2024-05-01,2024-07-01,2,Naive,48010,54405.0
2024-05-01,2024-07-01,2,SARIMAX,48010,51504.740549825874
2024-05-01,2024-08-01,3,Holt-Winters (damped),52238,55451.12284791566
2024-05-01,2024-08-01,3,Linear Trend + Exog,52238,48439.015929285684
2024-05-01,2024-08-01,3,Ridge (All Socioeconomic Indicators),52238,53857.123734710796
2024-05-01,2024-08-01,3,Seasonal Naive,52238,47222.0
2024-05-01,2024-08-01,3,Naive,52238,54405.0
2024-05-01,2024-08-01,3,SARIMAX,52238,55911.74394279494
2024-06-01,2024-07-01,1,Holt-Winters (damped),48010,50188.35567862246
2024-06-01,2024-07-01,1,Linear Trend + Exog,48010,48539.28429491479
2024-06-01,2024-07-01,1,Ridge (All Socioeconomic Indicators),48010,51376.7677862491
2024-06-01,2024-07-01,1,Seasonal Naive,48010,36637.0
2024-06-01,2024-07-01,1,Naive,48010,48786.0
2024-06-01,2024-07-01,1,SARIMAX,48010,50364.40651221389
2024-06-01,2024-08-01,2,Holt-Winters (damped),52238,53360.26210500511
2024-06-01,2024-08-01,2,Linear Trend + Exog,52238,48494.48475506453
2024-06-01,2024-08-01,2,Ridge (All Socioeconomic Indicators),52238,52170.80952638719
2024-06-01,2024-08-01,2,Seasonal Naive,52238,47222.0
2024-06-01,2024-08-01,2,Naive,52238,48786.0
2024-06-01,2024-08-01,2,SARIMAX,52238,54351.673082410474
2024-06-01,2024-09-01,3,Holt-Winters (damped),49458,53642.24366005198
2024-06-01,2024-09-01,3,Linear Trend + Exog,49458,48794.979317651734
2024-06-01,2024-09-01,3,Ridge (All Socioeconomic Indicators),49458,52132.86050073437
2024-06-01,2024-09-01,3,Seasonal Naive,49458,42819.0
2024-06-01,2024-09-01,3,Naive,49458,48786.0
2024-06-01,2024-09-01,3,SARIMAX,49458,49442.59665036105
2024-07-01,2024-08-01,1,Holt-Winters (damped),52238,52470.09232409363
2024-07-01,2024-08-01,1,Linear Trend + Exog,52238,48448.071473886026
2024-07-01,2024-08-01,1,Ridge (All Socioeconomic Indicators),52238,51781.32127236041
2024-07-01,2024-08-01,1,Seasonal Naive,52238,47222.0
2024-07-01,2024-08-01,1,Naive,52238,48010.0
2024-07-01,2024-08-01,1,SARIMAX,52238,52900.0078977983
2024-07-01,2024-09-01,2,Holt-Winters (damped),49458,52655.73201890896
2024-07-01,2024-09-01,2,Linear Trend + Exog,49458,48753.0382078301
2024-07-01,2024-09-01,2,Ridge (All Socioeconomic Indicators),49458,51514.74178602434
2024-07-01,2024-09-01,2,Seasonal Naive,49458,42819.0
2024-07-01,2024-09-01,2,Naive,49458,48010.0
2024-07-01,2024-09-01,2,SARIMAX,49458,47549.29614197844
2024-07-01,2024-10-01,3,Holt-Winters (damped),57737,53538.38782840852
2024-07-01,2024-10-01,3,Linear Trend + Exog,57737,48899.836932250255
2024-07-01,2024-10-01,3,Ridge (All Socioeconomic Indicators),57737,51670.381747129795
2024-07-01,2024-10-01,3,Seasonal Naive,57737,46159.0
2024-07-01,2024-10-01,3,Naive,57737,48010.0
2024-07-01,2024-10-01,3,SARIMAX,57737,53479.76540972149
2024-08-01,2024-09-01,1,Holt-Winters (damped),49458,52524.5165001882
2024-08-01,2024-09-01,1,Linear Trend + Exog,49458,49072.921554798144
2024-08-01,2024-09-01,1,Ridge (All Socioeconomic Indicators),49458,51687.068442095464
2024-08-01,2024-09-01,1,Seasonal Naive,49458,42819.0
2024-08-01,2024-09-01,1,Naive,49458,52238.0
2024-08-01,2024-09-01,1,SARIMAX,49458,47095.260996239245
2024-08-01,2024-10-01,2,Holt-Winters (damped),57737,53391.43765747521
2024-08-01,2024-10-01,2,Linear Trend + Exog,57737,49185.5927699903
2024-08-01,2024-10-01,2,Ridge (All Socioeconomic Indicators),57737,51935.22911527079
2024-08-01,2024-10-01,2,Seasonal Naive,57737,46159.0
2024-08-01,2024-10-01,2,Naive,57737,52238.0
2024-08-01,2024-10-01,2,SARIMAX,57737,52875.26801598405
2024-08-01,2024-11-01,3,Holt-Winters (damped),53699,55364.3401112083
2024-08-01,2024-11-01,3,Linear Trend + Exog,53699,48766.29661282484
2024-08-01,2024-11-01,3,Ridge (All Socioeconomic Indicators),53699,51753.406636416534
2024-08-01,2024-11-01,3,Seasonal Naive,53699,49783.0
2024-08-01,2024-11-01,3,Naive,53699,52238.0
2024-08-01,2024-11-01,3,SARIMAX,53699,52202.66639789292
2024-09-01,2024-10-01,1,Holt-Winters (damped),57737,51644.91839245039
2024-09-01,2024-10-01,1,Linear Trend + Exog,57737,49218.302293560046
2024-09-01,2024-10-01,1,Ridge (All Socioeconomic Indicators),57737,51378.54761661786
2024-09-01,2024-10-01,1,Seasonal Naive,57737,46159.0
2024-09-01,2024-10-01,1,Naive,57737,49458.0
2024-09-01,2024-10-01,1,SARIMAX,57737,54462.449753589906
2024-09-01,2024-11-01,2,Holt-Winters (damped),53699,53399.840176348494
2024-09-01,2024-11-01,2,Linear Trend + Exog,53699,48796.468233386935
2024-09-01,2024-11-01,2,Ridge (All Socioeconomic Indicators),53699,51089.08472879005
2024-09-01,2024-11-01,2,Seasonal Naive,53699,49783.0
2024-09-01,2024-11-01,2,Naive,53699,49458.0
2024-09-01,2024-11-01,2,SARIMAX,53699,54251.530917034695
2024-09-01,2024-12-01,3,Holt-Winters (damped),40773,48212.77553558999
2024-09-01,2024-12-01,3,Linear Trend + Exog,40773,48999.18675199918
2024-09-01,2024-12-01,3,Ridge (All Socioeconomic Indicators),40773,51642.955959360945
2024-09-01,2024-12-01,3,Seasonal Naive,40773,39378.0
2024-09-01,2024-12-01,3,Naive,40773,49458.0
2024-09-01,2024-12-01,3,SARIMAX,40773,48017.56098288962
2024-10-01,2024-11-01,1,Holt-Winters (damped),53699,56213.59283943519
2024-10-01,2024-11-01,1,Linear Trend + Exog,53699,49514.17696836226
2024-10-01,2024-11-01,1,Ridge (All Socioeconomic Indicators),53699,52472.88402913978
2024-10-01,2024-11-01,1,Seasonal Naive,53699,49783.0
2024-10-01,2024-11-01,1,Naive,53699,57737.0
2024-10-01,2024-11-01,1,SARIMAX,53699,56493.66210189649
2024-10-01,2024-12-01,2,Holt-Winters (damped),40773,51064.511726357785
2024-10-01,2024-12-01,2,Linear Trend + Exog,40773,49681.50228507405
2024-10-01,2024-12-01,2,Ridge (All Socioeconomic Indicators),40773,53038.385609134275
2024-10-01,2024-12-01,2,Seasonal Naive,40773,39378.0
2024-10-01,2024-12-01,2,Naive,40773,57737.0
2024-10-01,2024-12-01,2,SARIMAX,40773,50814.722329061304
2024-10-01,2025-01-01,3,Holt-Winters (damped),51609,52875.22378682598
2024-10-01,2025-01-01,3,Linear Trend + Exog,51609,49788.16747920001
2024-10-01,2025-01-01,3,Ridge (All Socioeconomic Indicators),51609,53347.11002251803
2024-10-01,2025-01-01,3,Seasonal Naive,51609,45630.0
2024-10-01,2025-01-01,3,Naive,51609,57737.0
2024-10-01,2025-01-01,3,SARIMAX,51609,55823.334538929514
2024-11-01,2024-12-01,1,Holt-Winters (damped),40773,50406.92609642913
2024-11-01,2024-12-01,1,Linear Trend + Exog,40773,50064.56518952914
2024-11-01,2024-12-01,1,Ridge (All Socioeconomic Indicators),40773,52728.9826696172
2024-11-01,2024-12-01,1,Seasonal Naive,40773,39378.0
2024-11-01,2024-12-01,1,Naive,40773,53699.0
2024-11-01,2024-12-01,1,SARIMAX,40773,48859.05412389696
2024-11-01,2025-01-01,2,Holt-Winters (damped),51609,51970.91862681623
2024-11-01,2025-01-01,2,Linear Trend + Exog,51609,50145.21417823797
2024-11-01,2025-01-01,2,Ridge (All Socioeconomic Indicators),51609,51954.62359129885
2024-11-01,2025-01-01,2,Seasonal Naive,51609,45630.0
2024-11-01,2025-01-01,2,Naive,51609,53699.0
2024-11-01,2025-01-01,2,SARIMAX,51609,53300.95771029415
2024-11-01,2025-02-01,3,Holt-Winters (damped),48426,53507.84398012605
2024-11-01,2025-02-01,3,Linear Trend + Exog,48426,50763.041033435176
2024-11-01,2025-02-01,3,Ridge (All Socioeconomic Indicators),48426,52325.443604685206
2024-11-01,2025-02-01,3,Seasonal Naive,48426,48612.0
2024-11-01,2025-02-01,3,Naive,48426,53699.0
2024-11-01,2025-02-01,3,SARIMAX,48426,51543.74490049256
2024-12-01,2025-01-01,1,Holt-Winters (damped),51609,48170.96580398402
2024-12-01,2025-01-01,1,Linear Trend + Exog,51609,49247.55365100171
2024-12-01,2025-01-01,1,Ridge (All Socioeconomic Indicators),51609,50831.0816035221
2024-12-01,2025-01-01,1,Seasonal Naive,51609,45630.0
2024-12-01,2025-01-01,1,Naive,51609,40773.0
2024-12-01,2025-01-01,1,SARIMAX,51609,47833.220496454465
2024-12-01,2025-02-01,2,Holt-Winters (damped),48426,49498.20151459898
2024-12-01,2025-02-01,2,Linear Trend + Exog,48426,49920.12911185181
2024-12-01,2025-02-01,2,Ridge (All Socioeconomic Indicators),48426,51468.734850931636
2024-12-01,2025-02-01,2,Seasonal Naive,48426,48612.0
2024-12-01,2025-02-01,2,Naive,48426,40773.0
2024-12-01,2025-02-01,2,SARIMAX,48426,44417.90390571008
2024-12-01,2025-03-01,3,Holt-Winters (damped),53142,52933.415981130274
2024-12-01,2025-03-01,3,Linear Trend + Exog,53142,50079.431803586136
2024-12-01,2025-03-01,3,Ridge (All Socioeconomic Indicators),53142,51940.09056567656
2024-12-01,2025-03-01,3,Seasonal Naive,53142,48339.0
2024-12-01,2025-03-01,3,Naive,53142,40773.0
2024-12-01,2025-03-01,3,SARIMAX,53142,43698.59113483998
2025-01-01,2025-02-01,1,Holt-Winters (damped),48426,50569.41509722149
2025-01-01,2025-02-01,1,Linear Trend + Exog,48426,50152.2125668636
2025-01-01,2025-02-01,1,Ridge (All Socioeconomic Indicators),48426,51394.45185179775
2025-01-01,2025-02-01,1,Seasonal Naive,48426,48612.0
2025-01-01,2025-02-01,1,Naive,48426,51609.0
2025-01-01,2025-02-01,1,SARIMAX,48426,46894.942510610475
2025-01-01,2025-03-01,2,Holt-Winters (damped),53142,53660.82565654822
2025-01-01,2025-03-01,2,Linear Trend + Exog,53142,50311.82053867647
2025-01-01,2025-03-01,2,Ridge (All Socioeconomic Indicators),53142,52003.3048987558
2025-01-01,2025-03-01,2,Seasonal Naive,53142,48339.0
2025-01-01,2025-03-01,2,Naive,53142,51609.0
2025-01-01,2025-03-01,2,SARIMAX,53142,46467.85007475974
2025-01-01,2025-04-01,3,Holt-Winters (damped),55425,52666.321433880694
2025-01-01,2025-04-01,3,Linear Trend + Exog,55425,51317.6984963058
2025-01-01,2025-04-01,3,Ridge (All Socioeconomic Indicators),55425,52815.0911863732
2025-01-01,2025-04-01,3,Seasonal Naive,55425,51279.0
2025-01-01,2025-04-01,3,Naive,55425,51609.0
2025-01-01,2025-04-01,3,SARIMAX,55425,54750.595295771134
2025-02-01,2025-03-01,1,Holt-Winters (damped),53142,53392.59674628931
2025-02-01,2025-03-01,1,Linear Trend + Exog,53142,50130.87789229391
2025-02-01,2025-03-01,1,Ridge (All Socioeconomic Indicators),53142,51104.230313522305
2025-02-01,2025-03-01,1,Seasonal Naive,53142,48339.0
2025-02-01,2025-03-01,1,Naive,53142,48426.0
2025-02-01,2025-03-01,1,SARIMAX,53142,47463.083606230066
2025-02-01,2025-04-01,2,Holt-Winters (damped),55425,52268.903677396425
2025-02-01,2025-04-01,2,Linear Trend + Exog,55425,51146.884762039
2025-02-01,2025-04-01,2,Ridge (All Socioeconomic Indicators),55425,52188.59843372963
2025-02-01,2025-04-01,2,Seasonal Naive,55425,51279.0
2025-02-01,2025-04-01,2,Naive,55425,48426.0
2025-02-01,2025-04-01,2,SARIMAX,55425,55952.33012972478
2025-02-01,2025-05-01,3,Holt-Winters (damped),55560,54398.505564042025
2025-02-01,2025-05-01,3,Linear Trend + Exog,55560,51842.455214526475
2025-02-01,2025-05-01,3,Ridge (All Socioeconomic Indicators),55560,52353.26030005698
2025-02-01,2025-05-01,3,Seasonal Naive,55560,54405.0
2025-02-01,2025-05-01,3,Naive,55560,48426.0
2025-02-01,2025-05-01,3,SARIMAX,55560,49880.80165424921
2025-03-01,2025-04-01,1,Holt-Winters (damped),55425,52193.60386224206
2025-03-01,2025-04-01,1,Linear Trend + Exog,55425,51508.943857676146
2025-03-01,2025-04-01,1,Ridge (All Socioeconomic Indicators),55425,52587.03625885445
2025-03-01,2025-04-01,1,Seasonal Naive,55425,51279.0
2025-03-01,2025-04-01,1,Naive,55425,53142.0
2025-03-01,2025-04-01,1,SARIMAX,55425,59230.52256446826
2025-03-01,2025-05-01,2,Holt-Winters (damped),55560,54320.42537154353
2025-03-01,2025-05-01,2,Linear Trend + Exog,55560,52212.29123437871
2025-03-01,2025-05-01,2,Ridge (All Socioeconomic Indicators),55560,52016.50023892113
2025-03-01,2025-05-01,2,Seasonal Naive,55560,54405.0
2025-03-01,2025-05-01,2,Naive,55560,53142.0
2025-03-01,2025-05-01,2,SARIMAX,55560,54533.910094290666
2025-03-01,2025-06-01,3,Holt-Winters (damped),55816,54115.17443310695
2025-03-01,2025-06-01,3,Linear Trend + Exog,55816,53071.993369135605
2025-03-01,2025-06-01,3,Ridge (All Socioeconomic Indicators),55816,53931.1502213824
2025-03-01,2025-06-01,3,Seasonal Naive,55816,48786.0
2025-03-01,2025-06-01,3,Naive,55816,53142.0
2025-03-01,2025-06-01,3,SARIMAX,55816,54435.927359138135
2025-04-01,2025-05-01,1,Holt-Winters (damped),55560,55351.21696205364
2025-04-01,2025-05-01,1,Linear Trend + Exog,55560,52699.47648346751
2025-04-01,2025-05-01,1,Ridge (All Socioeconomic Indicators),55560,53571.975939988566
2025-04-01,2025-05-01,1,Seasonal Naive,55560,54405.0
2025-04-01,2025-05-01,1,Naive,55560,55425.0
2025-04-01,2025-05-01,1,SARIMAX,55560,52044.31887751009
2025-04-01,2025-06-01,2,Holt-Winters (damped),55816,55194.35875703442
2025-04-01,2025-06-01,2,Linear Trend + Exog,55816,53534.7403548687
2025-04-01,2025-06-01,2,Ridge (All Socioeconomic Indicators),55816,54573.294893169514
2025-04-01,2025-06-01,2,Seasonal Naive,55816,48786.0
2025-04-01,2025-06-01,2,Naive,55816,55425.0
2025-04-01,2025-06-01,2,SARIMAX,55816,51138.987910799166
2025-04-01,2025-07-01,3,Holt-Winters (damped),57442,53193.36849766413
2025-04-01,2025-07-01,3,Linear Trend + Exog,57442,54285.92887614381
2025-04-01,2025-07-01,3,Ridge (All Socioeconomic Indicators),57442,55162.81171778231
2025-04-01,2025-07-01,3,Seasonal Naive,57442,48010.0
2025-04-01,2025-07-01,3,Naive,57442,55425.0
2025-04-01,2025-07-01,3,SARIMAX,57442,53481.40528947898
2025-05-01,2025-06-01,1,Holt-Winters (damped),55816,55244.86729899997
2025-05-01,2025-06-01,1,Linear Trend + Exog,55816,53893.53201815844
2025-05-01,2025-06-01,1,Ridge (All Socioeconomic Indicators),55816,55304.89753573129
2025-05-01,2025-06-01,1,Seasonal Naive,55816,48786.0
2025-05-01,2025-06-01,1,Naive,55816,55560.0
2025-05-01,2025-06-01,1,SARIMAX,55816,53689.12083288049
2025-05-01,2025-07-01,2,Holt-Winters (damped),57442,53244.41538674759
2025-05-01,2025-07-01,2,Linear Trend + Exog,57442,54608.44515916025
2025-05-01,2025-07-01,2,Ridge (All Socioeconomic Indicators),57442,56241.55604152256
2025-05-01,2025-07-01,2,Seasonal Naive,57442,48010.0
2025-05-01,2025-07-01,2,Naive,57442,55560.0
2025-05-01,2025-07-01,2,SARIMAX,57442,56803.8125718246
2025-05-01,2025-08-01,3,Holt-Winters (damped),52818,56308.99233002483
2025-05-01,2025-08-01,3,Linear Trend + Exog,52818,53714.23762470258
2025-05-01,2025-08-01,3,Ridge (All Socioeconomic Indicators),52818,56167.86640985274
2025-05-01,2025-08-01,3,Seasonal Naive,52818,52238.0
2025-05-01,2025-08-01,3,Naive,52818,55560.0
2025-05-01,2025-08-01,3,SARIMAX,52818,54025.548726936984
2025-06-01,2025-07-01,1,Holt-Winters (damped),57442,53439.09505997725
2025-06-01,2025-07-01,1,Linear Trend + Exog,57442,54822.26467004238
2025-06-01,2025-07-01,1,Ridge (All Socioeconomic Indicators),57442,56646.21124753012
2025-06-01,2025-07-01,1,Seasonal Naive,57442,48010.0
2025-06-01,2025-07-01,1,Naive,57442,55816.0
2025-06-01,2025-07-01,1,SARIMAX,57442,58353.74686792193
2025-06-01,2025-08-01,2,Holt-Winters (damped),52818,56502.04775117856
2025-06-01,2025-08-01,2,Linear Trend + Exog,52818,53973.930687599146
2025-06-01,2025-08-01,2,Ridge (All Socioeconomic Indicators),52818,56403.97502660005
2025-06-01,2025-08-01,2,Seasonal Naive,52818,52238.0
2025-06-01,2025-08-01,2,Naive,52818,55816.0
2025-06-01,2025-08-01,2,SARIMAX,52818,56034.60677949526
2025-06-01,2025-09-01,3,Holt-Winters (damped),53545,56248.238496234604
2025-06-01,2025-09-01,3,Linear Trend + Exog,53545,53854.40830968935
2025-06-01,2025-09-01,3,Ridge (All Socioeconomic Indicators),53545,56499.39549546866
2025-06-01,2025-09-01,3,Seasonal Naive,53545,49458.0
2025-06-01,2025-09-01,3,Naive,53545,55816.0
2025-06-01,2025-09-01,3,SARIMAX,53545,57439.67761820428
2025-07-01,2025-08-01,1,Holt-Winters (damped),52818,57831.366485203354
2025-07-01,2025-08-01,1,Linear Trend + Exog,52818,54301.18709053437
2025-07-01,2025-08-01,1,Ridge (All Socioeconomic Indicators),52818,56014.69405667139
2025-07-01,2025-08-01,1,Seasonal Naive,52818,52238.0
2025-07-01,2025-08-01,1,Naive,52818,57442.0
2025-07-01,2025-08-01,1,SARIMAX,52818,55333.96914835481
2025-07-01,2025-09-01,2,Holt-Winters (damped),53545,57549.32455356322
2025-07-01,2025-09-01,2,Linear Trend + Exog,53545,54168.47154808999
2025-07-01,2025-09-01,2,Ridge (All Socioeconomic Indicators),53545,55678.11476667042
2025-07-01,2025-09-01,2,Seasonal Naive,53545,49458.0
2025-07-01,2025-09-01,2,Naive,53545,57442.0
2025-07-01,2025-09-01,2,SARIMAX,53545,56525.40742219032
2025-07-01,2025-10-01,3,Holt-Winters (damped),60473,59257.03162268873
2025-07-01,2025-10-01,3,Linear Trend + Exog,60473,54424.71996008299
2025-07-01,2025-10-01,3,Ridge (All Socioeconomic Indicators),60473,55713.271102731305
2025-07-01,2025-10-01,3,Seasonal Naive,60473,57737.0
2025-07-01,2025-10-01,3,Naive,60473,57442.0
2025-07-01,2025-10-01,3,SARIMAX,60473,60082.88675651034
2025-08-01,2025-09-01,1,Holt-Winters (damped),53545,55361.3944591909
2025-08-01,2025-09-01,1,Linear Trend + Exog,53545,53935.4891760038
2025-08-01,2025-09-01,1,Ridge (All Socioeconomic Indicators),53545,55736.74034921392
2025-08-01,2025-09-01,1,Seasonal Naive,53545,49458.0
2025-08-01,2025-09-01,1,Naive,53545,52818.0
2025-08-01,2025-09-01,1,SARIMAX,53545,54515.14527882458
2025-08-01,2025-10-01,2,Holt-Winters (damped),60473,57341.3997601984
2025-08-01,2025-10-01,2,Linear Trend + Exog,60473,54226.20411737122
2025-08-01,2025-10-01,2,Ridge (All Socioeconomic Indicators),60473,55279.49541207804
2025-08-01,2025-10-01,2,Seasonal Naive,60473,57737.0
2025-08-01,2025-10-01,2,Naive,60473,52818.0
2025-08-01,2025-10-01,2,SARIMAX,60473,57995.68010546353
2025-08-01,2025-11-01,3,Holt-Winters (damped),55296,58108.34838950722
2025-08-01,2025-11-01,3,Linear Trend + Exog,55296,54237.01488566844
2025-08-01,2025-11-01,3,Ridge (All Socioeconomic Indicators),55296,54605.74044256799
2025-08-01,2025-11-01,3,Seasonal Naive,55296,53699.0
2025-08-01,2025-11-01,3,Naive,55296,52818.0
2025-08-01,2025-11-01,3,SARIMAX,55296,52899.77096688537
2025-09-01,2025-10-01,1,Holt-Winters (damped),60473,56747.53434558162
2025-09-01,2025-10-01,1,Linear Trend + Exog,60473,54176.263576314115
2025-09-01,2025-10-01,1,Ridge (All Socioeconomic Indicators),60473,54924.11519836956
2025-09-01,2025-10-01,1,Seasonal Naive,60473,57737.0
2025-09-01,2025-10-01,1,Naive,60473,53545.0
2025-09-01,2025-10-01,1,SARIMAX,60473,57278.85079992365
2025-09-01,2025-11-01,2,Holt-Winters (damped),55296,57470.787835541414
2025-09-01,2025-11-01,2,Linear Trend + Exog,55296,54189.94091531387
2025-09-01,2025-11-01,2,Ridge (All Socioeconomic Indicators),55296,54714.42684860398
2025-09-01,2025-11-01,2,Seasonal Naive,55296,53699.0
2025-09-01,2025-11-01,2,Naive,55296,53545.0
2025-09-01,2025-11-01,2,SARIMAX,55296,51953.218085233835
2025-09-01,2025-12-01,3,Holt-Winters (damped),53924,50845.335274791716
2025-09-01,2025-12-01,3,Linear Trend + Exog,53924,54329.90433516826
2025-09-01,2025-12-01,3,Ridge (All Socioeconomic Indicators),53924,54960.697024533045
2025-09-01,2025-12-01,3,Seasonal Naive,53924,40773.0
