month,visited_agency,total_visits,total_people_served,unique_clients,unique_clients_excl_unknown,unique_households,unique_households_excl_unknown,avg_household_size,avg_client_age,0-17,18-30,31-44,45-64,65+,Not Reported,ow_cases_official,ow_beneficiaries,odsp_cases_official,odsp_beneficiaries,total_homeless,total_chronic_homeless
2024-06-01,Forest Heights Community Centre - Neighbourhood Food Program - House of Friendship,569,2148,210,208,205,203,3.770731707317073,43.81730769230769,0,79,241,186,61,2,9418,16655,13029,17816,1434.0,997.0
2024-06-01,Glencairn Mennonite Brethren Church,177,615,177,177,176,176,3.4886363636363638,42.429378531073446,0,30,84,56,7,0,9418,16655,13029,17816,1434.0,997.0
2024-06-01,Indwell - 140 Weber Street E,35,36,20,18,20,18,1.05,48.77777777777778,0,3,6,24,0,2,9418,16655,13029,17816,1434.0,997.0
2024-06-01,Kingdom Community International ,136,333,98,98,96,96,2.4375,42.93877551020408,2,18,65,37,14,0,9418,16655,13029,17816,1434.0,997.0
2024-06-01,Kingsdale Community Centre - Neighbourhood Food Program - House of Friendship,874,2346,422,411,400,389,2.68,43.209245742092456,3,138,376,278,68,11,9418,16655,13029,17816,1434.0,997.0
2024-06-01,Kitchener Community Church and Family Care Centre,344,1195,337,337,337,337,3.4955489614243325,44.09495548961424,0,46,145,132,21,0,9418,16655,13029,17816,1434.0,997.0
2024-06-01,Langs,71,109,36,23,35,22,1.4,44.65217391304348,6,2,27,20,3,13,9418,16655,13029,17816,1434.0,997.0
2024-06-01,Our Lady of Lourdes Conference - Society of St. Vincent de Paul,42,143,42,42,42,42,3.4047619047619047,40.61904761904762,0,9,20,12,1,0,9418,16655,13029,17816,1434.0,997.0
2024-06-01,Paulander Community Centre - Camino Wellness + Mental Health,414,1451,143,127,141,125,3.297872340425532,47.67716535433071,0,44,99,211,44,16,9418,16655,13029,17816,1434.0,997.0
2024-06-01,Ray of Hope,292,731,291,291,288,288,2.513888888888889,46.422680412371136,0,30,107,131,24,0,9418,16655,13029,17816,1434.0,997.0
2024-06-01,Salvation Army Cambridge,421,1122,418,416,418,416,2.6674641148325358,48.03125,0,43,150,175,51,2,9418,16655,13029,17816,1434.0,997.0
2024-06-01,Southwood Resource Centre - Kinbridge Community Association,4,17,3,3,3,3,4.0,43.333333333333336,0,0,3,1,0,0,9418,16655,13029,17816,1434.0,997.0
2024-06-01,St. Agnes Conference - Society of St. Vincent de Paul,12,28,12,12,12,12,2.3333333333333335,53.916666666666664,0,1,3,5,3,0,9418,16655,13029,17816,1434.0,997.0
2024-06-01,St. Aloysius Parish Food Pantry,5,17,5,5,5,5,3.4,43.4,0,1,2,2,0,0,9418,16655,13029,17816,1434.0,997.0
2024-06-01,St. Andrew's Hespler Presbyterian Church,46,114,46,46,46,46,2.4782608695652173,46.08695652173913,2,4,13,21,6,0,9418,16655,13029,17816,1434.0,997.0
2024-06-01,St. Anthony Daniel Conference - Society of St. Vincent de Paul,92,270,92,92,91,91,2.9450549450549453,48.95652173913044,1,11,29,34,17,0,9418,16655,13029,17816,1434.0,997.0
2024-06-01,St. Columba Anglican Church,245,744,109,109,103,103,3.2135922330097086,40.87155963302752,2,40,110,84,9,0,9418,16655,13029,17816,1434.0,997.0
2024-06-01,St. John's Anglican Church,53,101,52,52,51,51,1.9411764705882353,51.34615384615385,0,3,18,21,11,0,9418,16655,13029,17816,1434.0,997.0
2024-06-01,St. Mary's Conference - Society of St. Vincent de Paul,128,341,117,117,116,116,2.706896551724138,48.75213675213675,0,13,40,56,19,0,9418,16655,13029,17816,1434.0,997.0
2024-06-01,Stanley Park Community Centre,282,893,124,124,120,120,3.216666666666667,45.41129032258065,0,19,130,96,37,0,9418,16655,13029,17816,1434.0,997.0
2024-06-01,Sunnydale Community Centre - Neighbourhood Food Program - House of Friendship,566,2056,214,197,211,194,3.6445497630331753,43.964467005076145,4,67,228,206,44,17,9418,16655,13029,17816,1434.0,997.0
2024-06-01,Supportive Housing YWCA (Lincoln Road),38,68,24,24,24,24,1.7083333333333333,46.791666666666664,0,3,17,16,2,0,9418,16655,13029,17816,1434.0,997.0
2024-06-01,Supportive Housing of Waterloo (SHOW),60,67,24,24,24,24,1.0833333333333333,54.791666666666664,0,0,15,39,6,0,9418,16655,13029,17816,1434.0,997.0
2024-06-01,Supportive Housing- Y.W.C.A. (Block Line),44,48,29,29,29,29,1.1379310344827587,46.51724137931034,0,1,22,19,2,0,9418,16655,13029,17816,1434.0,997.0
2024-06-01,THRIVE HIV,137,406,137,0,137,0,2.9635036496350367,,0,0,0,0,0,137,9418,16655,13029,17816,1434.0,997.0
2024-06-01,The Food Bank of Waterloo Region - Kitchener,125,151,99,71,99,71,1.2222222222222223,53.61971830985915,1,10,9,53,24,28,9418,16655,13029,17816,1434.0,997.0
2024-06-01,Traverse Independence,18,27,18,17,18,17,1.5,54.23529411764706,0,0,3,11,3,1,9418,16655,13029,17816,1434.0,997.0
2024-06-01,Victoria Hills - House of Friendship,857,2751,348,328,345,325,3.1594202898550723,44.2469512195122,0,86,373,325,53,20,9418,16655,13029,17816,1434.0,997.0
2024-06-01,Wellesley Food Cupboard,41,145,24,24,24,24,3.6666666666666665,41.708333333333336,0,4,23,14,0,0,9418,16655,13029,17816,1434.0,997.0
2024-06-01,Wilmot & Wellesley Resource Centre,309,867,127,123,126,122,2.738095238095238,45.41463414634146,1,46,109,106,43,4,9418,16655,13029,17816,1434.0,997.0
2024-06-01,Woolwich Community Services,921,3244,234,186,234,186,4.047008547008547,47.83870967741935,0,106,365,274,128,48,9418,16655,13029,17816,1434.0,997.0
2024-06-01,oneROOF Youth Services,21,26,18,16,18,16,1.2777777777777777,22.5,2,17,0,0,0,2,9418,16655,13029,17816,1434.0,997.0
2024-07-01,All Saints' Anglican Church,118,403,43,41,42,40,3.2857142857142856,41.65853658536585,0,19,50,42,5,2,9523,16822,12645,17355,1428.0,985.0
2024-07-01,Anishnabeg Outreach - Spirit Bundle ,610,1925,610,0,610,0,3.1557377049180326,,0,0,0,0,0,610,9523,16822,12645,17355,1428.0,985.0
2024-07-01,Cambridge Food Bank - Cambridge,1809,4265,1743,1740,1726,1723,2.414252607184241,44.639655172413796,6,325,650,664,161,3,9523,16822,12645,17355,1428.0,985.0
2024-07-01,Centreville Chicopee Community Centre - Neighbourhood Food Program - House of Friendship,819,2632,327,287,321,281,3.059190031152648,45.86062717770035,2,75,290,324,88,40,9523,16822,12645,17355,1428.0,985.0
2024-07-01,Chandler Mowat Community Centre - Neighbourhood Food Program - House of Friendship,696,2288,344,301,339,296,3.1386430678466075,43.03654485049834,0,104,294,199,56,43,9523,16822,12645,17355,1428.0,985.0
2024-07-01,Christopher Champlain Resource Centre - Kinbridge Community Association,4,7,4,1,4,1,1.75,49.0,0,0,0,1,0,3,9523,16822,12645,17355,1428.0,985.0
2024-07-01,Courtland Shelley Community Centre - Neighbourhood Food Program - House of Friendship,272,689,88,86,86,84,2.5,52.825581395348834,4,25,50,111,80,2,9523,16822,12645,17355,1428.0,985.0
2024-07-01,Eby Village / Charles Village - Mobile Pantry,98,120,53,53,52,52,1.1923076923076923,53.509433962264154,0,4,20,59,15,0,9523,16822,12645,17355,1428.0,985.0
2024-07-01,Emergency Food Hamper Program - House of Friendship,3537,11562,3356,3347,3298,3289,3.277440873256519,42.003585300268895,8,695,1501,1111,213,9,9523,16822,12645,17355,1428.0,985.0
2024-07-01,Emmanuel United Church - Waterloo Wayside ,485,1367,233,226,222,215,2.689189189189189,41.20796460176991,1,96,184,171,26,7,9523,16822,12645,17355,1428.0,985.0
2024-07-01,Erb West Community Centre - Camino Wellness + Mental Health,322,1223,102,102,98,98,3.9081632653061225,42.21568627450981,4,41,119,142,16,0,9523,16822,12645,17355,1428.0,985.0
2024-07-01,Forest Heights Community Centre - Neighbourhood Food Program - House of Friendship,513,1973,188,187,185,184,3.6594594594594594,45.18181818181818,4,61,193,199,55,1,9523,16822,12645,17355,1428.0,985.0
2024-07-01,Glencairn Mennonite Brethren Church,173,569,173,173,172,172,3.2848837209302326,43.69942196531792,0,29,71,62,11,0,9523,16822,12645,17355,1428.0,985.0
2024-07-01,Indwell - 140 Weber Street E,54,73,32,20,32,20,1.59375,48.05,0,6,11,25,0,12,9523,16822,12645,17355,1428.0,985.0
2024-07-01,Kingdom Community International ,226,535,124,124,122,122,2.3360655737704916,43.12096774193548,2,28,108,56,32,0,9523,16822,12645,17355,1428.0,985.0
2024-07-01,Kingsdale Community Centre - Neighbourhood Food Program - House of Friendship,781,2072,361,349,342,330,2.6432748538011697,43.73638968481375,6,101,328,268,66,12,9523,16822,12645,17355,1428.0,985.0
2024-07-01,Kitchener Community Church and Family Care Centre,311,1113,305,305,303,303,3.5841584158415842,44.544262295081964,1,35,134,120,21,0,9523,16822,12645,17355,1428.0,985.0
2024-07-01,Langs,79,121,33,23,32,22,1.25,44.69565217391305,9,1,40,13,6,10,9523,16822,12645,17355,1428.0,985.0
2024-07-01,Our Lady of Lourdes Conference - Society of St. Vincent de Paul,47,146,43,43,43,43,3.186046511627907,40.23255813953488,0,7,30,9,1,0,9523,16822,12645,17355,1428.0,985.0
2024-07-01,Paulander Community Centre - Camino Wellness + Mental Health,390,1392,121,118,121,118,3.479338842975207,47.652542372881356,1,41,109,193,43,3,9523,16822,12645,17355,1428.0,985.0
2024-07-01,Ray of Hope,313,814,308,308,306,306,2.630718954248366,45.47402597402598,0,36,128,127,22,0,9523,16822,12645,17355,1428.0,985.0
2024-07-01,Salvation Army Cambridge,427,1155,425,422,425,422,2.6988235294117646,48.39810426540284,0,40,143,189,52,3,9523,16822,12645,17355,1428.0,985.0
2024-07-01,Southwood Resource Centre - Kinbridge Community Association,3,11,3,3,3,3,3.6666666666666665,51.0,0,0,0,3,0,0,9523,16822,12645,17355,1428.0,985.0
2024-07-01,St. Agnes Conference - Society of St. Vincent de Paul,11,28,11,11,11,11,2.5454545454545454,54.36363636363637,0,1,3,4,3,0,9523,16822,12645,17355,1428.0,985.0
2024-07-01,St. Andrew's Hespler Presbyterian Church,47,115,47,47,47,47,2.4468085106382977,43.46808510638298,2,9,12,20,4,0,9523,16822,12645,17355,1428.0,985.0
2024-07-01,St. Anthony Daniel Conference - Society of St. Vincent de Paul,96,306,95,95,95,95,3.168421052631579,49.06315789473684,0,9,38,33,16,0,9523,16822,12645,17355,1428.0,985.0
2024-07-01,St. Columba Anglican Church,290,887,127,126,123,122,3.113821138211382,40.77777777777778,4,65,121,91,8,1,9523,16822,12645,17355,1428.0,985.0
2024-07-01,St. John's Anglican Church,52,102,52,52,52,52,1.9615384615384615,51.84615384615385,0,2,18,19,13,0,9523,16822,12645,17355,1428.0,985.0
2024-07-01,St. Mary's Conference - Society of St. Vincent de Paul,111,286,106,106,106,106,2.5754716981132075,49.839622641509436,0,9,36,48,18,0,9523,16822,12645,17355,1428.0,985.0
2024-07-01,Stanley Park Community Centre,354,1058,134,134,128,128,3.1015625,45.492537313432834,0,33,159,100,62,0,9523,16822,12645,17355,1428.0,985.0
2024-07-01,Sunnydale Community Centre - Neighbourhood Food Program - House of Friendship,435,1576,208,188,205,185,3.580487804878049,44.52127659574468,4,50,162,161,38,20,9523,16822,12645,17355,1428.0,985.0
2024-07-01,Supportive Housing YWCA (Lincoln Road),38,60,26,26,26,26,1.6538461538461537,46.76923076923077,0,4,15,18,1,0,9523,16822,12645,17355,1428.0,985.0
2024-07-01,Supportive Housing of Waterloo (SHOW),60,65,26,26,26,26,1.0769230769230769,54.92307692307692,0,0,20,34,6,0,9523,16822,12645,17355,1428.0,985.0
2024-07-01,Supportive Housing- Y.W.C.A. (Block Line),50,59,35,35,35,35,1.2,46.68571428571428,0,1,18,29,2,0,9523,16822,12645,17355,1428.0,985.0
2024-07-01,THRIVE HIV,136,465,136,0,136,0,3.4191176470588234,,0,0,0,0,0,136,9523,16822,12645,17355,1428.0,985.0
2024-07-01,The Food Bank of Waterloo Region - Kitchener,208,253,115,85,115,85,1.2434782608695651,51.917647058823526,2,29,19,89,39,30,9523,16822,12645,17355,1428.0,985.0
2024-07-01,Traverse Independence,27,31,19,19,19,19,1.1578947368421053,56.526315789473685,0,0,4,17,6,0,9523,16822,12645,17355,1428.0,985.0
2024-07-01,University of Waterloo Food Bank,100,100,100,0,100,0,1.0,,0,0,0,0,0,100,9523,16822,12645,17355,1428.0,985.0
2024-07-01,Victoria Hills - House of Friendship,849,2803,316,308,314,306,3.321656050955414,44.827922077922075,0,88,374,335,44,8,9523,16822,12645,17355,1428.0,985.0
2024-07-01,Wellesley Food Cupboard,36,124,24,24,24,24,3.625,43.0,0,3,20,13,0,0,9523,16822,12645,17355,1428.0,985.0
2024-07-01,Wilmot & Wellesley Resource Centre,342,974,121,117,120,116,2.816666666666667,45.8974358974359,1,46,123,126,42,4,9523,16822,12645,17355,1428.0,985.0
2024-07-01,Woolwich Community Services,714,2233,218,183,215,180,3.6744186046511627,46.90710382513661,3,73,252,234,117,35,9523,16822,12645,17355,1428.0,985.0
2024-07-01,oneROOF Youth Services,22,30,16,16,16,16,1.25,22.4375,2,20,0,0,0,0,9523,16822,12645,17355,1428.0,985.0
2024-08-01,All Saints' Anglican Church,92,311,36,36,36,36,3.138888888888889,40.638888888888886,0,18,39,32,3,0,9823,17378,13219,18109,1463.0,998.0
2024-08-01,Anishnabeg Outreach - Spirit Bundle ,748,2382,748,0,748,0,3.1844919786096257,,0,0,0,0,0,748,9823,17378,13219,18109,1463.0,998.0
2024-08-01,Base Church ,1,1,1,1,1,1,1.0,73.0,0,0,0,0,1,0,9823,17378,13219,18109,1463.0,998.0
2024-08-01,Cambridge Food Bank - Cambridge,1863,4413,1806,1802,1790,1786,2.4011173184357544,45.132075471698116,4,297,680,710,168,4,9823,17378,13219,18109,1463.0,998.0
2024-08-01,Centreville Chicopee Community Centre - Neighbourhood Food Program - House of Friendship,847,2742,338,284,333,279,2.963963963963964,45.852112676056336,1,75,301,326,90,54,9823,17378,13219,18109,1463.0,998.0
2024-08-01,Chandler Mowat Community Centre - Neighbourhood Food Program - House of Friendship,1165,3974,401,334,393,326,3.0865139949109417,43.11377245508982,2,185,475,339,97,67,9823,17378,13219,18109,1463.0,998.0
2024-08-01,Christopher Champlain Resource Centre - Kinbridge Community Association,6,16,6,2,6,2,2.6666666666666665,36.0,0,1,1,0,0,4,9823,17378,13219,18109,1463.0,998.0
2024-08-01,Courtland Shelley Community Centre - Neighbourhood Food Program - House of Friendship,277,753,86,85,84,83,2.869047619047619,52.870588235294115,4,26,48,121,77,1,9823,17378,13219,18109,1463.0,998.0
2024-08-01,Eby Village / Charles Village - Mobile Pantry,62,74,39,39,39,39,1.2564102564102564,54.717948717948715,0,1,13,36,12,0,9823,17378,13219,18109,1463.0,998.0
2024-08-01,Emergency Food Hamper Program - House of Friendship,3533,11802,3334,3328,3285,3279,3.3378995433789953,42.42848557692308,8,655,1510,1134,220,6,9823,17378,13219,18109,1463.0,998.0
2024-08-01,Emmanuel United Church - Waterloo Wayside ,595,1890,264,257,255,248,2.76078431372549,40.961089494163424,3,107,241,207,30,7,9823,17378,13219,18109,1463.0,998.0
2024-08-01,Erb West Community Centre - Camino Wellness + Mental Health,251,1002,103,103,100,100,3.88,42.271844660194176,6,33,87,116,9,0,9823,17378,13219,18109,1463.0,998.0
2024-08-01,Forest Heights Community Centre - Neighbourhood Food Program - House of Friendship,601,2310,216,212,212,208,3.7122641509433962,44.93396226415094,0,75,248,212,62,4,9823,17378,13219,18109,1463.0,998.0
2024-08-01,Glencairn Mennonite Brethren Church,164,564,164,164,162,162,3.4382716049382718,42.207317073170735,0,31,73,53,7,0,9823,17378,13219,18109,1463.0,998.0
2024-08-01,Indwell - 140 Weber Street E,34,41,23,18,23,18,1.3043478260869565,48.55555555555556,0,4,8,17,0,5,9823,17378,13219,18109,1463.0,998.0
2024-08-01,Kingdom Community International ,263,651,127,127,121,121,2.355371900826446,44.07874015748032,2,27,110,88,36,0,9823,17378,13219,18109,1463.0,998.0
2024-08-01,Kingsdale Community Centre - Neighbourhood Food Program - House of Friendship,910,2452,395,378,368,351,2.6467391304347827,43.28042328042328,14,135,382,283,79,17,9823,17378,13219,18109,1463.0,998.0
2024-08-01,Kitchener Community Church and Family Care Centre,351,1224,341,341,341,341,3.5249266862170088,43.45454545454545,0,49,147,137,18,0,9823,17378,13219,18109,1463.0,998.0
2024-08-01,Langs,96,154,47,25,47,25,1.297872340425532,42.84,7,0,50,16,1,22,9823,17378,13219,18109,1463.0,998.0
2024-08-01,Our Lady of Lourdes Conference - Society of St. Vincent de Paul,31,98,31,31,31,31,3.161290322580645,42.41935483870968,1,4,15,10,1,0,9823,17378,13219,18109,1463.0,998.0
2024-08-01,Paulander Community Centre - Camino Wellness + Mental Health,353,1330,124,124,121,121,3.5041322314049586,47.604838709677416,1,32,97,190,33,0,9823,17378,13219,18109,1463.0,998.0
2024-08-01,Ray of Hope,325,800,322,322,320,320,2.478125,45.975155279503106,0,27,140,138,20,0,9823,17378,13219,18109,1463.0,998.0
2024-08-01,Salvation Army Cambridge,405,1106,399,399,398,398,2.7185929648241207,48.87468671679198,0,34,132,190,49,0,9823,17378,13219,18109,1463.0,998.0
2024-08-01,Southwood Resource Centre - Kinbridge Community Association,1,7,1,1,1,1,7.0,44.0,0,0,1,0,0,0,9823,17378,13219,18109,1463.0,998.0
2024-08-01,St. Agnes Conference - Society of St. Vincent de Paul,11,25,11,11,11,11,2.272727272727273,56.81818181818182,0,0,3,5,3,0,9823,17378,13219,18109,1463.0,998.0
2024-08-01,St. Andrew's Hespler Presbyterian Church,42,119,42,42,42,42,2.8333333333333335,47.904761904761905,1,4,13,17,7,0,9823,17378,13219,18109,1463.0,998.0
2024-08-01,St. Anthony Daniel Conference - Society of St. Vincent de Paul,101,315,100,100,100,100,3.14,50.23,0,4,39,40,18,0,9823,17378,13219,18109,1463.0,998.0
2024-08-01,St. Columba Anglican Church,248,801,109,108,108,107,3.185185185185185,42.574074074074076,0,48,99,87,13,1,9823,17378,13219,18109,1463.0,998.0
2024-08-01,St. John's Anglican Church,37,76,37,37,37,37,2.054054054054054,52.45945945945946,0,2,11,15,9,0,9823,17378,13219,18109,1463.0,998.0
2024-08-01,St. Mary's Conference - Society of St. Vincent de Paul,127,329,119,119,119,119,2.5714285714285716,49.588235294117645,1,8,43,56,19,0,9823,17378,13219,18109,1463.0,998.0
2024-08-01,Stanley Park Community Centre,317,1022,129,129,126,126,3.1666666666666665,46.674418604651166,0,36,125,105,51,0,9823,17378,13219,18109,1463.0,998.0
2024-08-01,Sunnydale Community Centre - Neighbourhood Food Program - House of Friendship,755,2724,248,218,243,213,3.4732510288065845,43.55045871559633,5,77,293,280,70,30,9823,17378,13219,18109,1463.0,998.0
2024-08-01,Supportive Housing YWCA (Lincoln Road),35,56,22,22,22,22,1.5909090909090908,49.04545454545455,0,2,13,16,4,0,9823,17378,13219,18109,1463.0,998.0
2024-08-01,Supportive Housing of Waterloo (SHOW),68,74,23,23,23,23,1.0869565217391304,53.47826086956522,0,0,26,38,4,0,9823,17378,13219,18109,1463.0,998.0
2024-08-01,Supportive Housing- Y.W.C.A. (Block Line),30,36,23,23,23,23,1.2608695652173914,47.82608695652174,0,2,11,14,3,0,9823,17378,13219,18109,1463.0,998.0
2024-08-01,THRIVE HIV,179,403,179,0,179,0,2.2513966480446927,,0,0,0,0,0,179,9823,17378,13219,18109,1463.0,998.0
2024-08-01,The Food Bank of Waterloo Region - Kitchener,211,293,123,99,123,99,1.4796747967479675,51.474747474747474,2,22,27,95,41,24,9823,17378,13219,18109,1463.0,998.0
2024-08-01,University of Waterloo Food Bank,19,19,19,0,19,0,1.0,,0,0,0,0,0,19,9823,17378,13219,18109,1463.0,998.0
2024-08-01,Victoria Hills - House of Friendship,669,2254,303,295,299,291,3.2474916387959865,44.603389830508476,1,53,301,261,45,8,9823,17378,13219,18109,1463.0,998.0
2024-08-01,Wellesley Food Cupboard,44,178,23,23,23,23,4.260869565217392,42.95652173913044,0,4,25,15,0,0,9823,17378,13219,18109,1463.0,998.0
2024-08-01,Wilmot & Wellesley Resource Centre,318,883,128,120,127,119,2.763779527559055,44.94166666666667,1,55,114,100,40,8,9823,17378,13219,18109,1463.0,998.0
2024-08-01,Woolwich Community Services,807,2482,240,205,233,198,3.6223175965665235,47.1219512195122,8,95,273,244,152,35,9823,17378,13219,18109,1463.0,998.0
2024-08-01,oneROOF Youth Services,45,52,25,23,25,23,1.2,22.956521739130434,3,40,0,0,0,2,9823,17378,13219,18109,1463.0,998.0
2024-09-01,All Saints' Anglican Church,109,395,48,47,48,47,3.5625,41.91489361702128,0,14,54,36,4,1,9822,17310,13152,17999,1498.0,1003.0
2024-09-01,Anishnabeg Outreach - Spirit Bundle ,600,1872,600,0,600,0,3.12,,0,0,0,0,0,600,9822,17310,13152,17999,1498.0,1003.0
2024-09-01,Base Church ,43,158,43,2,43,2,3.6744186046511627,45.0,0,1,0,0,1,41,9822,17310,13152,17999,1498.0,1003.0
2024-09-01,Cambridge Food Bank - Cambridge,1866,4375,1807,1803,1793,1789,2.3909648633575014,45.52689961175818,3,289,656,734,180,4,9822,17310,13152,17999,1498.0,1003.0
2024-09-01,Centreville Chicopee Community Centre - Neighbourhood Food Program - House of Friendship,822,2533,361,279,360,278,2.7583333333333333,46.41935483870968,4,72,262,317,85,82,9822,17310,13152,17999,1498.0,1003.0
2024-09-01,Chandler Mowat Community Centre - Neighbourhood Food Program - House of Friendship,947,3137,383,329,377,323,3.1246684350132625,44.151975683890576,1,150,349,300,93,54,9822,17310,13152,17999,1498.0,1003.0
2024-09-01,Christopher Champlain Resource Centre - Kinbridge Community Association,9,43,5,5,5,5,4.6,43.4,0,2,4,3,0,0,9822,17310,13152,17999,1498.0,1003.0
2024-09-01,Courtland Shelley Community Centre - Neighbourhood Food Program - House of Friendship,214,580,87,87,86,86,2.86046511627907,52.87356321839081,3,17,38,91,65,0,9822,17310,13152,17999,1498.0,1003.0
2024-09-01,Eby Village / Charles Village - Mobile Pantry,56,73,38,38,38,38,1.263157894736842,56.0,0,0,8,36,12,0,9822,17310,13152,17999,1498.0,1003.0
2024-09-01,Emergency Food Hamper Program - House of Friendship,3292,11373,3160,3157,3129,3126,3.4592521572387342,42.42223630028508,5,591,1417,1066,210,3,9822,17310,13152,17999,1498.0,1003.0
2024-09-01,Emmanuel United Church - Waterloo Wayside ,457,1353,224,218,215,209,2.7209302325581395,42.36697247706422,1,74,188,159,29,6,9822,17310,13152,17999,1498.0,1003.0
2024-09-01,Erb West Community Centre - Camino Wellness + Mental Health,305,1183,123,123,121,121,3.8677685950413223,41.796747967479675,4,39,110,141,11,0,9822,17310,13152,17999,1498.0,1003.0
2024-09-01,Forest Heights Community Centre - Neighbourhood Food Program - House of Friendship,448,1675,209,192,207,190,3.603864734299517,44.723958333333336,0,53,189,146,43,17,9822,17310,13152,17999,1498.0,1003.0
2024-09-01,Glencairn Mennonite Brethren Church,170,583,170,170,168,168,3.4285714285714284,43.61764705882353,0,24,76,59,11,0,9822,17310,13152,17999,1498.0,1003.0
2024-09-01,Indwell - 140 Weber Street E,38,54,28,18,28,18,1.5714285714285714,48.05555555555556,0,4,7,17,0,10,9822,17310,13152,17999,1498.0,1003.0
2024-09-01,Kingdom Community International ,201,520,99,99,95,95,2.3684210526315788,44.15151515151515,0,34,69,67,31,0,9822,17310,13152,17999,1498.0,1003.0
2024-09-01,Kingsdale Community Centre - Neighbourhood Food Program - House of Friendship,953,2553,383,375,367,359,2.683923705722071,44.117333333333335,5,120,409,322,89,8,9822,17310,13152,17999,1498.0,1003.0
2024-09-01,Kitchener Community Church and Family Care Centre,326,1118,319,319,319,319,3.476489028213166,44.57993730407524,0,34,135,138,19,0,9822,17310,13152,17999,1498.0,1003.0
2024-09-01,Langs,115,172,45,28,45,28,1.4666666666666666,43.035714285714285,13,8,48,28,1,17,9822,17310,13152,17999,1498.0,1003.0
2024-09-01,Our Lady of Lourdes Conference - Society of St. Vincent de Paul,47,154,47,47,47,47,3.276595744680851,42.06382978723404,0,5,28,11,3,0,9822,17310,13152,17999,1498.0,1003.0
2024-09-01,Paulander Community Centre - Camino Wellness + Mental Health,386,1391,119,119,119,119,3.563025210084034,48.10084033613445,4,37,98,213,34,0,9822,17310,13152,17999,1498.0,1003.0
2024-09-01,Ray of Hope,318,811,317,317,315,315,2.552380952380952,44.1577287066246,0,42,134,127,15,0,9822,17310,13152,17999,1498.0,1003.0
2024-09-01,Salvation Army Cambridge,385,1021,380,380,380,380,2.6605263157894736,49.23684210526316,0,29,123,189,44,0,9822,17310,13152,17999,1498.0,1003.0
2024-09-01,Southwood Resource Centre - Kinbridge Community Association,3,17,2,2,2,2,5.0,48.0,0,0,2,1,0,0,9822,17310,13152,17999,1498.0,1003.0
2024-09-01,St. Agnes Conference - Society of St. Vincent de Paul,14,32,14,14,14,14,2.2857142857142856,54.714285714285715,0,1,3,7,3,0,9822,17310,13152,17999,1498.0,1003.0
2024-09-01,St. Aloysius Parish Food Pantry,2,7,2,2,2,2,3.5,53.5,0,0,0,2,0,0,9822,17310,13152,17999,1498.0,1003.0
2024-09-01,St. Andrew's Hespler Presbyterian Church,44,95,44,44,44,44,2.159090909090909,44.56818181818182,1,6,15,16,6,0,9822,17310,13152,17999,1498.0,1003.0
2024-09-01,St. Anthony Daniel Conference - Society of St. Vincent de Paul,103,333,103,103,103,103,3.233009708737864,51.86407766990291,0,4,39,37,23,0,9822,17310,13152,17999,1498.0,1003.0
2024-09-01,St. Columba Anglican Church,236,718,111,110,110,109,3.0727272727272728,41.88181818181818,1,34,124,65,11,1,9822,17310,13152,17999,1498.0,1003.0
2024-09-01,St. John's Anglican Church,58,115,57,57,57,57,1.9824561403508771,49.87719298245614,0,3,21,25,9,0,9822,17310,13152,17999,1498.0,1003.0
2024-09-01,St. Mary's Conference - Society of St. Vincent de Paul,105,260,101,101,101,101,2.4554455445544554,51.9009900990099,0,5,29,49,22,0,9822,17310,13152,17999,1498.0,1003.0
2024-09-01,Stanley Park Community Centre,300,929,140,140,136,136,2.9779411764705883,46.707142857142856,0,39,103,106,52,0,9822,17310,13152,17999,1498.0,1003.0
2024-09-01,Student Union Food Bank - Wilfrid Laurier University,2,2,2,0,2,0,1.0,,0,0,0,0,0,2,9822,17310,13152,17999,1498.0,1003.0
2024-09-01,Sunnydale Community Centre - Neighbourhood Food Program - House of Friendship,620,2215,230,209,227,206,3.4801762114537445,43.4688995215311,1,74,236,236,52,21,9822,17310,13152,17999,1498.0,1003.0
2024-09-01,Supportive Housing YWCA (Lincoln Road),33,58,20,20,20,20,1.9,47.1,0,2,16,12,3,0,9822,17310,13152,17999,1498.0,1003.0
2024-09-01,Supportive Housing of Waterloo (SHOW),60,66,24,24,24,24,1.0833333333333333,52.791666666666664,0,0,19,38,3,0,9822,17310,13152,17999,1498.0,1003.0
2024-09-01,Supportive Housing- Y.W.C.A. (Block Line),41,44,29,29,29,29,1.103448275862069,48.58620689655172,0,0,15,23,3,0,9822,17310,13152,17999,1498.0,1003.0
2024-09-01,THRIVE HIV,102,221,102,0,102,0,2.1666666666666665,,0,0,0,0,0,102,9822,17310,13152,17999,1498.0,1003.0
2024-09-01,The Food Bank of Waterloo Region - Kitchener,142,192,93,92,93,92,1.3870967741935485,49.891304347826086,4,20,20,69,28,1,9822,17310,13152,17999,1498.0,1003.0
2024-09-01,Traverse Independence,28,38,26,24,26,24,1.3461538461538463,53.958333333333336,0,0,8,15,3,2,9822,17310,13152,17999,1498.0,1003.0
2024-09-01,University of Waterloo Food Bank,24,191,24,0,24,0,7.958333333333333,,0,0,0,0,0,24,9822,17310,13152,17999,1498.0,1003.0
